Time (s),Main Avg Current (mA),Main Avg Voltage (V)
160.9560,0.016,2.9975
160.9580,0,2.9975
160.9600,0.008,2.9975
160.9620,0.016,2.9975
160.9640,0.004,2.9975
160.9660,0.012,2.9975
160.9680,0.004,2.9975
160.9700,0.004,2.997
160.9720,0.004,2.9975
160.9740,0.004,2.9975
160.9760,0.008,2.9975
160.9780,0.004,2.997
160.9800,0.012,2.9985
160.9820,0.004,2.9985
160.9840,0.004,2.9975
160.9860,0.016,2.9975
160.9880,0.004,2.9975
160.9900,0.01,2.9975
160.9920,0.01,2.9975
160.9940,0.01,2.9975
160.9960,0.002,2.997
160.9980,0.002,2.9975
161.0000,0.004,2.9975
161.0020,0.01,2.9985
161.0040,0.01,2.997
161.0060,0.004,2.9975
161.0080,0.004,2.997
161.0100,0.004,2.9975
161.0120,0.004,2.9975
161.0140,0.008,2.9975
161.0160,0.002,2.9975
161.0180,0.01,2.9975
161.0200,0.016,2.9985
161.0220,0.012,2.9985
161.0240,0.002,2.9975
161.0260,0.004,2.9975
161.0280,0.002,2.9985
161.0300,0.004,2.9975
161.0320,0.004,2.997
161.0340,0.008,2.9975
161.0360,0,2.9975
161.0380,0.004,2.9975
161.0400,0.012,2.9985
161.0420,0.008,2.9985
161.0440,0.008,2.9985
161.0460,0.008,2.9975
161.0480,0.008,2.9975
161.0500,0.002,2.9975
161.0520,0.008,2.9975
161.0540,0.004,2.9975
161.0560,0.012,2.9985
161.0580,0,2.9985
161.0600,0.01,2.9975
161.0620,0.01,2.9975
161.0640,0.008,2.9975
161.0660,0.004,2.9975
161.0680,0.004,2.9975
161.0700,0.002,2.997
161.0720,0.004,2.9975
161.0740,0.01,2.9975
161.0760,0.008,2.9975
161.0780,0.002,2.9985
161.0800,0.008,2.997
161.0820,0.01,2.9975
161.0840,0.004,2.9975
161.0860,0.01,2.9985
161.0880,0.01,2.9985
161.0900,0.01,2.9985
161.0920,0.01,2.9985
161.0940,0.01,2.9975
161.0960,0.012,2.9975
161.0980,0.01,2.9975
161.1000,0.008,2.9975
161.1020,0.008,2.9975
161.1040,0.008,2.9975
161.1060,0.01,2.997
161.1080,0,2.997
161.1100,0.004,2.997
161.1120,0.004,2.9985
161.1140,0.012,2.9975
161.1160,0.004,2.9975
161.1180,0.004,2.9975
161.1200,0.004,2.9975
161.1220,0.008,2.9975
161.1240,0.01,2.9985
161.1260,0.008,2.9975
161.1280,0.002,2.997
161.1300,0.004,2.9985
161.1320,0.002,2.9975
161.1340,0.01,2.9975
161.1360,0.004,2.9975
161.1380,0.004,2.9975
161.1400,0.01,2.9985
161.1420,0.004,2.9975
161.1440,0,2.9975
161.1460,0.008,2.9975
161.1480,0.002,2.9985
161.1500,0.004,2.9975
161.1520,0.008,2.9975
161.1540,0.012,2.9985
161.1560,0.004,2.9975
161.1580,0.004,2.997
161.1600,0.002,2.9975
161.1620,0.008,2.9985
161.1640,0.008,2.9975
161.1660,0.01,2.9975
161.1680,0,2.9975
161.1700,0.008,2.9985
161.1720,0.012,2.9975
161.1740,0.002,2.9975
161.1760,0.004,2.9975
161.1780,0.004,2.9975
161.1800,0.008,2.9985
161.1820,0.002,2.9975
161.1840,0.002,2.997
161.1860,0.01,2.9975
161.1880,-0.002,2.9975
161.1900,0,2.9975
161.1920,0.01,2.9975
161.1940,0.002,2.9975
161.1960,0.01,2.9975
161.1980,0.002,2.9975
161.2000,0.004,2.9975
161.2020,0.002,2.9985
161.2040,0.002,2.9975
161.2060,0.008,2.9985
161.2080,0.004,2.9975
161.2100,0.01,2.9985
161.2120,0.018,2.9975
161.2140,0.01,2.9975
161.2160,0.004,2.9985
161.2180,0.01,2.9975
161.2200,0.008,2.9985
161.2220,-0.002,2.9975
161.2240,0.008,2.997
161.2260,0.01,2.9975
161.2280,0.002,2.9975
161.2300,0.004,2.997
161.2320,0.01,2.997
161.2340,0.01,2.9975
161.2360,0.004,2.997
161.2380,0.002,2.997
161.2400,0.008,2.9975
161.2420,0.002,2.9985
161.2440,0,2.9975
161.2460,0.004,2.9975
161.2480,0.008,2.9985
161.2500,0.008,2.9975
161.2520,0.004,2.997
161.2540,0.004,2.997
161.2560,0.01,2.9975
161.2580,0.004,2.9975
161.2600,0.004,2.9985
161.2620,0,2.9975
161.2640,0.008,2.997
161.2660,0.002,2.9975
161.2680,0.002,2.997
161.2700,0.002,2.9975
161.2720,0.002,2.9975
161.2740,0.004,2.9975
161.2760,0.002,2.9975
161.2780,0.008,2.9975
161.2800,0.008,2.9985
161.2820,0.004,2.9975
161.2840,0.004,2.9985
161.2860,0.002,2.9975
161.2880,0.002,2.9975
161.2900,0.004,2.997
161.2920,0.008,2.9985
161.2940,0.008,2.9985
161.2960,0.002,2.9975
161.2980,0.012,2.9975
161.3000,0.012,2.9975
161.3020,0.2,2.9985
161.3040,0.01,2.9975
161.3060,0.008,2.9985
161.3080,0.01,2.9975
161.3100,0.004,2.9975
161.3120,0.002,2.9975
161.3140,0.012,2.9975
161.3160,0.008,2.9975
161.3180,0.01,2.997
161.3200,0.004,2.997
161.3220,0.012,2.9975
161.3240,0.004,2.9975
161.3260,0.002,2.9975
161.3280,0.004,2.9975
161.3300,0.012,2.997
161.3320,0.008,2.9975
161.3340,0.008,2.9975
161.3360,0.004,2.9975
161.3380,0,2.9975
161.3400,0.004,2.9975
161.3420,0.008,2.9975
161.3440,0.002,2.9975
161.3460,0.004,2.997
161.3480,0,2.9965
161.3500,0.004,2.9975
161.3520,0.002,2.9975
161.3540,0.008,2.9985
161.3560,0,2.9975
161.3580,0.008,2.9975
161.3600,0.002,2.9985
161.3620,0.002,2.9975
161.3640,0.008,2.997
161.3660,0.002,2.9975
161.3680,0.008,2.9975
161.3700,0.008,2.9975
161.3720,0.008,2.9975
161.3740,0.01,2.9985
161.3760,0.002,2.997
161.3780,0.01,2.9985
161.3800,0.01,2.9975
161.3820,0.01,2.9975
161.3840,0.008,2.9975
161.3860,0.008,2.997
161.3880,0.002,2.9975
161.3900,0.012,2.9975
161.3920,0.004,2.9975
161.3940,0.004,2.9985
161.3960,0.004,2.997
161.3980,0.008,2.997
161.4000,0.01,2.9985
161.4020,0.012,2.9975
161.4040,0.004,2.9985
161.4060,0.008,2.9975
161.4080,0.004,2.9975
161.4100,0.004,2.9975
161.4120,0.008,2.9975
161.4140,0.01,2.9975
161.4160,0.002,2.9975
161.4180,0.004,2.9975
161.4200,0.008,2.9975
161.4220,0.002,2.9985
161.4240,0.012,2.9975
161.4260,0.004,2.9975
161.4280,0.008,2.9975
161.4300,0.002,2.9985
161.4320,0.008,2.9975
161.4340,0.002,2.9975
161.4360,0.01,2.9975
161.4380,0.012,2.9975
161.4400,0.008,2.9975
161.4420,0.008,2.9975
161.4440,0.004,2.9975
161.4460,0.004,2.9975
161.4480,0.004,2.9975
161.4500,0.008,2.9975
161.4520,0.01,2.9985
161.4540,0.004,2.9975
161.4560,0.01,2.9975
161.4580,0.004,2.9975
161.4600,0.002,2.9985
161.4620,0.002,2.997
161.4640,0.01,2.9985
161.4660,0.008,2.997
161.4680,0.012,2.9975
161.4700,0.012,2.9975
161.4720,0.008,2.9975
161.4740,0.002,2.9975
161.4760,0.004,2.997
161.4780,0.008,2.9975
161.4800,0.004,2.997
161.4820,0.008,2.9975
161.4840,0.008,2.997
161.4860,0.002,2.9975
161.4880,0,2.9975
161.4900,0.008,2.9975
161.4920,0.004,2.9975
161.4940,0.004,2.9975
161.4960,0.004,2.997
161.4980,0.008,2.9985
161.5000,0.002,2.9975
161.5020,0.002,2.9975
161.5040,0.004,2.9975
161.5060,0.008,2.9975
161.5080,0.004,2.9985
161.5100,0.004,2.9975
161.5120,0.004,2.9975
161.5140,0.01,2.9985
161.5160,0.008,2.9975
161.5180,0.008,2.9975
161.5200,0.01,2.9975
161.5220,0.008,2.9975
161.5240,0.004,2.9985
161.5260,0.01,2.9975
161.5280,0.012,2.9975
161.5300,0.008,2.9985
161.5320,0.004,2.9975
161.5340,0.01,2.9985
161.5360,0.008,2.997
161.5380,0.01,2.9975
161.5400,0.004,2.9975
161.5420,0.008,2.9965
161.5440,0.012,2.9975
161.5460,0.002,2.9975
161.5480,0.212,2.9975
161.5500,0.01,2.9975
161.5520,0.01,2.9985
161.5540,0.008,2.9975
161.5560,0.004,2.9975
161.5580,0.008,2.9975
161.5600,0.004,2.997
161.5620,0.004,2.9985
161.5640,0.002,2.997
161.5660,0.008,2.9975
161.5680,-0.002,2.9975
161.5700,0.01,2.997
161.5720,0.004,2.9975
161.5740,0.002,2.9975
161.5760,0.004,2.9985
161.5780,0.016,2.9985
161.5800,0.004,2.9975
161.5820,0.002,2.997
161.5840,0.01,2.9985
161.5860,0.012,2.9975
161.5880,0.008,2.9975
161.5900,0,2.997
161.5920,-0.002,2.997
161.5940,0.008,2.9985
161.5960,0.176,2.9975
161.5980,12.066,2.997
161.6000,0.008,2.9975
161.6020,0.002,2.997
161.6040,0.008,2.9975
161.6060,0,2.9975
161.6080,0.008,2.997
161.6100,0.008,2.9985
161.6120,0.008,2.9985
161.6140,0.008,2.9975
161.6160,0.01,2.9985
161.6180,0.004,2.9975
161.6200,0.008,2.997
161.6220,0.008,2.9975
161.6240,0.012,2.9975
161.6260,0,2.997
161.6280,0.004,2.9985
161.6300,0.012,2.9985
161.6320,0.01,2.9985
161.6340,0,2.9975
161.6360,0,2.9975
161.6380,0.01,2.9985
161.6400,0.004,2.9975
161.6420,0.004,2.9975
161.6440,0,2.9975
161.6460,0.008,2.997
161.6480,0.012,2.9985
161.6500,0.002,2.9975
161.6520,0.008,2.9975
161.6540,0.002,2.997
161.6560,0.002,2.9985
161.6580,0.004,2.997
161.6600,0.004,2.997
161.6620,0.004,2.9975
161.6640,0.002,2.997
161.6660,0.002,2.9975
161.6680,0.004,2.9975
161.6700,0.004,2.9975
161.6720,0.002,2.9965
161.6740,0.008,2.9975
161.6760,0.004,2.9985
161.6780,0.01,2.9975
161.6800,0.004,2.9975
161.6820,0.004,2.997
161.6840,0.004,2.997
161.6860,0.012,2.997
161.6880,0.01,2.997
161.6900,0.01,2.9975
161.6920,0.008,2.9975
161.6940,0.01,2.997
161.6960,0.004,2.9975
161.6980,0.004,2.9975
161.7000,0,2.9975
161.7020,0.01,2.9985
161.7040,0.004,2.9975
161.7060,0.004,2.9975
161.7080,0.01,2.9975
161.7100,0.196,2.9985
161.7120,0.004,2.9975
161.7140,0.008,2.9975
161.7160,0.004,2.9975
161.7180,0.004,2.9975
161.7200,0.004,2.9985
161.7220,0.008,2.9975
161.7240,0.004,2.9975
161.7260,0.004,2.9975
161.7280,0.004,2.9975
161.7300,0.004,2.9975
161.7320,0.004,2.9975
161.7340,0.004,2.997
161.7360,0,2.997
161.7380,0.008,2.9975
161.7400,0.002,2.9975
161.7420,0.008,2.9975
161.7440,0.002,2.9985
161.7460,0.008,2.9975
161.7480,0.002,2.9975
161.7500,0.008,2.9975
161.7520,0.002,2.9975
161.7540,0.01,2.9975
161.7560,0.008,2.9975
161.7580,0.002,2.9975
161.7600,0,2.997
161.7620,0.004,2.9975
161.7640,0.012,2.9985
161.7660,0.002,2.9975
161.7680,0.01,2.9975
161.7700,0.01,2.9975
161.7720,0,2.9975
161.7740,0.002,2.9975
161.7760,0.004,2.9975
161.7780,0.008,2.9985
161.7800,0,2.9975
161.7820,0.008,2.9985
161.7840,0.002,2.9975
161.7860,0.01,2.997
161.7880,0.002,2.9975
161.7900,0.004,2.9975
161.7920,0.002,2.9975
161.7940,0.008,2.9975
161.7960,0.012,2.997
161.7980,0.004,2.9985
161.8000,0.008,2.997
161.8020,0.016,2.9975
161.8040,0.01,2.997
161.8060,0.008,2.9975
161.8080,0.012,2.9975
161.8100,0.012,2.9975
161.8120,0.008,2.997
161.8140,0.01,2.9975
161.8160,0.008,2.997
161.8180,0.008,2.9975
161.8200,0.008,2.9975
161.8220,0.01,2.9975
161.8240,0.008,2.9985
161.8260,0.016,2.9975
161.8280,0.004,2.9975
161.8300,0.002,2.9985
161.8320,0.002,2.9975
161.8340,0,2.9975
161.8360,0.004,2.9975
161.8380,0.004,2.9965
161.8400,0.004,2.9975
161.8420,0.008,2.9975
161.8440,0.016,2.997
161.8460,0.008,2.9975
161.8480,0.002,2.9975
161.8500,0,2.9975
161.8520,0.01,2.9975
161.8540,0.008,2.9975
161.8560,0.008,2.9975
161.8580,0.008,2.997
161.8600,0.01,2.9975
161.8620,0.01,2.9975
161.8640,0.008,2.9975
161.8660,0.012,2.9985
161.8680,0.004,2.9975
161.8700,0.004,2.9975
161.8720,0.01,2.9975
161.8740,0.004,2.9975
161.8760,0.004,2.997
161.8780,0.01,2.9975
161.8800,0.004,2.997
161.8820,0.008,2.9985
161.8840,0.004,2.9975
161.8860,0.012,2.9975
161.8880,0.004,2.9975
161.8900,0.01,2.9975
161.8920,0.008,2.9985
161.8940,0.004,2.9975
161.8960,0.008,2.9975
161.8980,0.01,2.9975
161.9000,0.008,2.9975
161.9020,0.008,2.997
161.9040,0.004,2.9975
161.9060,0.008,2.997
161.9080,0.004,2.9975
161.9100,0.01,2.9975
161.9120,0.008,2.9975
161.9140,0.004,2.9985
161.9160,0.012,2.9975
161.9180,0.004,2.997
161.9200,0.004,2.9975
161.9220,0.008,2.9975
161.9240,0.01,2.9975
161.9260,0.01,2.997
161.9280,0.008,2.9975
161.9300,0.004,2.9975
161.9320,0.008,2.9975
161.9340,0.012,2.9975
161.9360,0.004,2.997
161.9380,0.008,2.997
161.9400,0.008,2.9975
161.9420,0.008,2.9975
161.9440,0.008,2.997
161.9460,0.004,2.9975
161.9480,0.008,2.997
161.9500,0.01,2.9975
161.9520,0.004,2.9985
161.9540,0.01,2.9985
161.9560,0.01,2.9985
161.9580,0.008,2.997
161.9600,0.008,2.997
161.9620,0.008,2.9975
161.9640,0.206,2.9975
161.9660,0.01,2.9985
161.9680,0.01,2.9975
161.9700,0.01,2.9975
161.9720,0.012,2.9975
161.9740,0.008,2.9975
161.9760,0.004,2.9975
161.9780,0.01,2.9975
161.9800,0.01,2.9985
161.9820,0.004,2.9975
161.9840,0.004,2.9975
161.9860,0.01,2.9985
161.9880,0.012,2.997
161.9900,0.004,2.9975
161.9920,0.01,2.997
161.9940,0.008,2.9975
161.9960,0.012,2.9975
161.9980,0.004,2.9985
162.0000,0.002,2.9975
162.0020,0.004,2.9975
162.0040,0.01,2.9985
162.0060,0.01,2.9975
162.0080,0,2.9975
162.0100,0.008,2.9975
162.0120,0.004,2.9985
162.0140,0.002,2.997
162.0160,0.004,2.9975
162.0180,0.01,2.997
162.0200,0.004,2.9975
162.0220,0.012,2.997
162.0240,0.012,2.9975
162.0260,0.004,2.997
162.0280,0.008,2.997
162.0300,0.008,2.997
162.0320,0.002,2.9975
162.0340,0.002,2.997
162.0360,0.008,2.9985
162.0380,0.01,2.9975
162.0400,0.012,2.9975
162.0420,0.004,2.9975
162.0440,0.004,2.997
162.0460,0.01,2.9985
162.0480,0,2.9975
162.0500,0.004,2.9975
162.0520,0.002,2.9985
162.0540,0.004,2.9975
162.0560,0.004,2.997
162.0580,0.008,2.9975
162.0600,0.018,2.9985
162.0620,0.004,2.9985
162.0640,0.01,2.9975
162.0660,0.004,2.9975
162.0680,0.008,2.9985
162.0700,0.004,2.9975
162.0720,0.012,2.9985
162.0740,0.004,2.9975
162.0760,0.004,2.9975
162.0780,0.008,2.9975
162.0800,0.016,2.9975
162.0820,0.01,2.9975
162.0840,0.004,2.999
162.0860,0.01,2.9975
162.0880,0.008,2.9985
162.0900,0.004,2.9975
162.0920,0.002,2.997
162.0940,0.002,2.9975
162.0960,0.01,2.9975
162.0980,0,2.9975
162.1000,0.002,2.9975
162.1020,0,2.9975
162.1040,0.016,2.9975
162.1060,0.008,2.9975
162.1080,0.002,2.9975
162.1100,0.008,2.9975
162.1120,-0.002,2.997
162.1140,0.004,2.9975
162.1160,0.004,2.997
162.1180,0.004,2.9975
162.1200,0.002,2.9975
162.1220,0.012,2.9975
162.1240,0.002,2.9975
162.1260,0.002,2.997
162.1280,0.004,2.9975
162.1300,0.004,2.9975
162.1320,0,2.9975
162.1340,0,2.997
162.1360,0.01,2.9975
162.1380,0.016,2.997
162.1400,0.008,2.9975
162.1420,0.01,2.9975
162.1440,0.01,2.9975
162.1460,0.004,2.9975
162.1480,0.004,2.9975
162.1500,0.002,2.9985
162.1520,0.01,2.997
162.1540,0.008,2.9975
162.1560,0.008,2.9985
162.1580,0.01,2.9975
162.1600,0.01,2.9975
162.1620,0.008,2.9985
162.1640,0.008,2.9975
162.1660,0.01,2.9975
162.1680,0.004,2.997
162.1700,0.002,2.9985
162.1720,0.206,2.9985
162.1740,0.002,2.9975
162.1760,0.01,2.9985
162.1780,0.01,2.9985
162.1800,0.004,2.9975
162.1820,0.01,2.9975
162.1840,0.008,2.9975
162.1860,0.01,2.9975
162.1880,0.004,2.9975
162.1900,0.002,2.9975
162.1920,0.004,2.9975
162.1940,0.01,2.9975
162.1960,0.002,2.997
162.1980,0.012,2.9975
162.2000,0.008,2.9975
162.2020,0.002,2.9985
162.2040,0,2.9975
162.2060,0.008,2.9975
162.2080,0.002,2.9975
162.2100,0.01,2.9975
162.2120,0.002,2.9975
162.2140,0.012,2.997
162.2160,0.008,2.9975
162.2180,0.004,2.9985
162.2200,0.004,2.9975
162.2220,0.008,2.9975
162.2240,0.004,2.9985
162.2260,0.008,2.9985
162.2280,0.008,2.9975
162.2300,0.002,2.997
162.2320,0.01,2.997
162.2340,0.004,2.997
162.2360,0.01,2.9975
162.2380,0.008,2.997
162.2400,0.008,2.9975
162.2420,0.01,2.9985
162.2440,0.01,2.9975
162.2460,0.004,2.9975
162.2480,0.004,2.9975
162.2500,0.004,2.997
162.2520,0.004,2.9975
162.2540,0.004,2.9975
162.2560,0.012,2.997
162.2580,-0.002,2.9975
162.2600,0.008,2.9975
162.2620,0.004,2.9975
162.2640,0.008,2.9975
162.2660,0.008,2.9975
162.2680,0.012,2.9975
162.2700,0.004,2.9975
162.2720,0.008,2.9975
162.2740,0.004,2.9975
162.2760,0.004,2.9975
162.2780,0.008,2.997
162.2800,0.002,2.9975
162.2820,0.002,2.997
162.2840,0.012,2.9975
162.2860,0.008,2.9975
162.2880,0.008,2.9975
162.2900,0.004,2.9975
162.2920,0.008,2.9975
162.2940,0.008,2.9975
162.2960,0.002,2.9975
162.2980,0.002,2.9975
162.3000,0.008,2.9975
162.3020,0.008,2.9975
162.3040,0.008,2.9985
162.3060,0.012,2.9975
162.3080,0.008,2.9975
162.3100,0.004,2.9975
162.3120,0,2.9975
162.3140,0.012,2.9975
162.3160,0.002,2.9975
162.3180,0.008,2.997
162.3200,0,2.997
162.3220,0.008,2.9985
162.3240,0.01,2.997
162.3260,0.008,2.9975
162.3280,0.008,2.9975
162.3300,0.002,2.9975
162.3320,0.004,2.997
162.3340,0.016,2.9975
162.3360,0.01,2.9985
162.3380,0.01,2.9975
162.3400,0.002,2.997
162.3420,0.01,2.9975
162.3440,0.008,2.9975
162.3460,0.008,2.997
162.3480,0.008,2.9975
162.3500,0.002,2.9985
162.3520,0.01,2.9975
162.3540,0.012,2.9975
162.3560,0.008,2.9975
162.3580,0.01,2.9975
162.3600,0.004,2.997
162.3620,0.01,2.9975
162.3640,0.004,2.9975
162.3660,0.004,2.9975
162.3680,0.002,2.997
162.3700,0.008,2.9985
162.3720,0.004,2.9975
162.3740,0.012,2.9985
162.3760,0.008,2.997
162.3780,0.01,2.997
162.3800,0.01,2.9985
162.3820,0.004,2.997
162.3840,0,2.9975
162.3860,0.002,2.9975
162.3880,0.01,2.9975
162.3900,0.004,2.9975
162.3920,0.004,2.9965
162.3940,0.004,2.997
162.3960,0.012,2.9975
162.3980,0.002,2.9975
162.4000,0.01,2.9975
162.4020,0.012,2.9975
162.4040,0,2.9975
162.4060,0.004,2.9975
162.4080,0.012,2.997
162.4100,0.01,2.9975
162.4120,0.01,2.9985
162.4140,0.004,2.9975
162.4160,0.008,2.9985
162.4180,0.008,2.9975
162.4200,0.002,2.9975
162.4220,0.012,2.9985
162.4240,0.004,2.9975
162.4260,0.008,2.9975
162.4280,0.004,2.9985
162.4300,0.002,2.9975
162.4320,0.01,2.9975
162.4340,0.008,2.9985
162.4360,0.008,2.9985
162.4380,0.002,2.9975
162.4400,0.01,2.9975
162.4420,0.012,2.9975
162.4440,0.01,2.997
162.4460,0.002,2.9975
162.4480,0.004,2.9985
162.4500,0.004,2.9975
162.4520,0.012,2.997
162.4540,0.012,2.997
162.4560,0.01,2.9975
162.4580,0.012,2.9985
162.4600,0.002,2.9975
162.4620,0.012,2.9975
162.4640,0.01,2.9975
162.4660,0.004,2.997
162.4680,0.004,2.997
162.4700,0.004,2.9975
162.4720,0.016,2.9975
162.4740,0.008,2.9975
162.4760,0.004,2.997
162.4780,0.008,2.9975
162.4800,0.008,2.9975
162.4820,-0.002,2.9975
162.4840,0.01,2.9975
162.4860,0.008,2.9975
162.4880,0.008,2.997
162.4900,0.008,2.9985
162.4920,0.002,2.9975
162.4940,0.012,2.9975
162.4960,0.01,2.9975
162.4980,0.004,2.997
162.5000,0.012,2.9985
162.5020,0.008,2.997
162.5040,0.01,2.9975
162.5060,0.004,2.9975
162.5080,0.002,2.9975
162.5100,0.012,2.9985
162.5120,0.004,2.9975
162.5140,0.016,2.9975
162.5160,0.004,2.9975
162.5180,0.204,2.9975
162.5200,0.004,2.9975
162.5220,0.004,2.9975
162.5240,0.008,2.9975
162.5260,0.002,2.9975
162.5280,0.004,2.9975
162.5300,0.004,2.9975
162.5320,0.008,2.9985
162.5340,0.008,2.9975
162.5360,0,2.9975
162.5380,0.004,2.997
162.5400,0.008,2.9975
162.5420,0.012,2.999
162.5440,0.004,2.9975
162.5460,0.01,2.9975
162.5480,0.002,2.997
162.5500,0.016,2.9975
162.5520,0.008,2.997
162.5540,0.002,2.9985
162.5560,0.002,2.9975
162.5580,0.012,2.9975
162.5600,0.008,2.9975
162.5620,0.008,2.9975
162.5640,0.01,2.9975
162.5660,0.008,2.9985
162.5680,0.008,2.9965
162.5700,0.008,2.9975
162.5720,0,2.9985
162.5740,0.004,2.9975
162.5760,0.004,2.9985
162.5780,0.004,2.9975
162.5800,-0.002,2.997
162.5820,0.008,2.9975
162.5840,0.004,2.9975
162.5860,0.004,2.9975
162.5880,0.01,2.9975
162.5900,0.01,2.9975
162.5920,0.01,2.9975
162.5940,0.002,2.997
162.5960,0.004,2.9975
162.5980,0.008,2.9975
162.6000,0.008,2.997
162.6020,0.01,2.997
162.6040,0.01,2.9975
162.6060,0.01,2.9985
162.6080,0.004,2.9985
162.6100,0.004,2.9975
162.6120,0.008,2.9985
162.6140,0.01,2.9975
162.6160,-0.002,2.9985
162.6180,0.008,2.9975
162.6200,0.004,2.9975
162.6220,0.004,2.9975
162.6240,0.008,2.9975
162.6260,0.018,2.9975
162.6280,0,2.9975
162.6300,0.012,2.997
162.6320,0.008,2.9975
162.6340,0.01,2.9975
162.6360,0.002,2.9975
162.6380,0.008,2.999
162.6400,0.004,2.9985
162.6420,0.004,2.9985
162.6440,0.004,2.997
162.6460,0.004,2.9975
162.6480,0.01,2.9975
162.6500,0.01,2.9985
162.6520,0.002,2.9975
162.6540,0.01,2.997
162.6560,0.01,2.9975
162.6580,0.002,2.9975
162.6600,0.008,2.997
162.6620,0.012,2.9975
162.6640,0.01,2.9975
162.6660,0.008,2.9975
162.6680,0.002,2.9975
162.6700,0.004,2.9975
162.6720,0.004,2.9975
162.6740,0.004,2.9975
162.6760,0.008,2.9975
162.6780,0.008,2.9985
162.6800,0.01,2.9975
162.6820,0.002,2.9985
162.6840,0.008,2.997
162.6860,0,2.9975
162.6880,0.008,2.9985
162.6900,0.01,2.999
162.6920,0.002,2.9985
162.6940,0,2.997
162.6960,0.01,2.9985
162.6980,0.008,2.9975
162.7000,0.014,2.9985
162.7020,0.014,2.9985
162.7040,0.004,2.9975
162.7060,0.008,2.9975
162.7080,0.008,2.9975
162.7100,0.004,2.997
162.7120,0.012,2.9975
162.7140,0.006,2.9975
162.7160,0,2.9975
162.7180,0,2.9975
162.7200,0.012,2.9985
162.7220,0.008,2.9975
162.7240,0.008,2.9975
162.7260,0.008,2.9975
162.7280,0,2.9975
162.7300,0.006,2.9975
162.7320,0.006,2.9985
162.7340,0.012,2.9985
162.7360,0.008,2.9975
162.7380,0.012,2.9975
162.7400,0.008,2.9985
162.7420,0.012,2.9975
162.7440,0.008,2.9975
162.7460,0.006,2.9975
162.7480,0.008,2.9975
162.7500,0.008,2.9975
162.7520,0.006,2.9985
162.7540,0.006,2.9975
162.7560,0.008,2.9975
162.7580,0.012,2.9975
162.7600,0.012,2.9975
162.7620,0.014,2.9975
162.7640,0.008,2.9975
162.7660,0.006,2.9975
162.7680,0.008,2.997
162.7700,0.008,2.997
162.7720,0.014,2.9975
162.7740,0.006,2.9975
162.7760,0,2.9975
162.7780,0.012,2.9975
162.7800,0,2.9975
162.7820,0.014,2.9975
162.7840,0.014,2.9975
162.7860,-0.002,2.9975
162.7880,0.008,2.9975
162.7900,0.004,2.9975
162.7920,0.004,2.9975
162.7940,0.004,2.997
162.7960,0.012,2.9975
162.7980,0.004,2.9975
162.8000,0.004,2.9975
162.8020,0.008,2.9975
162.8040,0.004,2.9985
162.8060,0.012,2.9985
162.8080,0.012,2.9975
162.8100,0.012,2.9975
162.8120,0.012,2.9975
162.8140,0.004,2.9975
162.8160,0.006,2.9975
162.8180,0.006,2.9985
162.8200,0.008,2.997
162.8220,0.012,2.9975
162.8240,0.012,2.9975
162.8260,0.004,2.9975
162.8280,0.008,2.9975
162.8300,0.004,2.9975
162.8320,0.008,2.9975
162.8340,0.008,2.997
162.8360,0.012,2.9975
162.8380,0.004,2.9975
162.8400,0.006,2.9975
162.8420,0.012,2.9985
162.8440,0.022,2.9985
162.8460,0.008,2.9975
162.8480,0.012,2.9975
162.8500,0.006,2.9975
162.8520,0.008,2.997
162.8540,0.006,2.9975
162.8560,0.008,2.9975
162.8580,0.006,2.9975
162.8600,0.006,2.9975
162.8620,0,2.9975
162.8640,0.02,2.9975
162.8660,0.008,2.9975
162.8680,0.016,2.9975
162.8700,0.012,2.9975
162.8720,0.008,2.9975
162.8740,0.008,2.9985
162.8760,0.004,2.9975
162.8780,0.006,2.9975
162.8800,0.006,2.9975
162.8820,0.004,2.9975
162.8840,0.02,2.9975
162.8860,0.006,2.9975
162.8880,0.004,2.9975
162.8900,0.012,2.9975
162.8920,0.006,2.997
162.8940,0.014,2.9975
162.8960,0.008,2.9975
162.8980,0.008,2.9975
162.9000,0.006,2.9975
162.9020,0.006,2.997
162.9040,0.012,2.9985
162.9060,0.006,2.9975
162.9080,0.012,2.9985
162.9100,0.2,2.9985
162.9120,0.006,2.9975
162.9140,0.004,2.9975
162.9160,0.008,2.9975
162.9180,0.008,2.9975
162.9200,0.006,2.997
162.9220,0.012,2.997
162.9240,0.008,2.9975
162.9260,0.014,2.9975
162.9280,0.006,2.997
162.9300,0.004,2.9975
162.9320,0.008,2.9975
162.9340,0.008,2.9975
162.9360,0.004,2.9975
162.9380,0.006,2.9975
162.9400,0.004,2.997
162.9420,0.014,2.999
162.9440,0.006,2.9985
162.9460,0.006,2.997
162.9480,0,2.997
162.9500,0.014,2.9975
162.9520,0.006,2.9965
162.9540,0.012,2.9975
162.9560,0.006,2.9975
162.9580,0.006,2.9985
162.9600,0.008,2.9975
162.9620,0.012,2.9975
162.9640,0.008,2.9975
162.9660,0.004,2.9985
162.9680,0.012,2.9975
162.9700,0.008,2.9985
162.9720,0.006,2.997
162.9740,0.012,2.9975
162.9760,0.008,2.9975
162.9780,0.014,2.9975
162.9800,0,2.9975
162.9820,0.012,2.9975
162.9840,0.008,2.9985
162.9860,0.006,2.997
